困档,版档,穿利 傈玫老荤樊,穿利 流崔老荤樊,穿利 魂鄂老荤樊,穿利 傈玫老荤樊(瘤屈),穿利 流崔老荤樊(瘤屈),穿利 魂鄂老荤樊(瘤屈),SIG_CD,SIG_ENG_NM,SIG_KOR_NM
36.33,127.276,312.058,524.421,81.412,312.022,524.421,81.376,"30200",Yuseong-gu,蜡己备
36.33,127.295,312.891,527.353,81.727,312.754,527.353,81.59,"30200",Yuseong-gu,蜡己备
36.33,127.314,309.428,522.585,80.632,308.951,515.533,80.515,"30200",Yuseong-gu,蜡己备
36.329,127.333,313.875,529.201,81.221,313.805,528.304,81.174,"30200",Yuseong-gu,蜡己备
36.329,127.352,309.04,520.9,80.133,309.003,520.9,80.096,"30170",Seo-gu,辑备
36.329,127.371,313.04,529.447,81.095,313.016,529.447,81.07,"30170",Seo-gu,辑备
36.329,127.39,307.713,521.714,79.71,307.655,521.55,79.656,"30170",Seo-gu,辑备
36.329,127.409,309.638,525.023,79.712,309.586,525.023,79.66,"30140",Jung-gu,吝备
36.329,127.428,310.002,525.598,79.538,309.931,525.598,79.467,"30140",Jung-gu,吝备
36.329,127.447,306.87,520.325,78,306.789,520.325,77.918,"30110",Dong-gu,悼备
36.328,127.466,307.408,523.158,78.037,307.322,523.158,77.95,"30110",Dong-gu,悼备
36.328,127.485,304.966,520.979,77.683,304.905,520.979,77.623,"30110",Dong-gu,悼备
36.314,127.276,306.237,516.299,79.24,306.175,516.299,79.178,"30200",Yuseong-gu,蜡己备
36.314,127.295,306.594,519.6,79.87,306.49,519.6,79.765,"30200",Yuseong-gu,蜡己备
36.314,127.314,300.741,509.967,78.249,300.578,507.798,78.152,"30200",Yuseong-gu,蜡己备
36.314,127.333,304.258,513.618,78.858,304.225,513.618,78.825,"30200",Yuseong-gu,蜡己备
36.314,127.352,309.529,524.192,80.124,309.497,524.192,80.092,"30170",Seo-gu,辑备
36.314,127.371,306.998,520.866,79.555,306.973,520.866,79.529,"30170",Seo-gu,辑备
36.314,127.39,312.695,530.054,80.758,312.626,530.054,80.688,"30140",Jung-gu,吝备
36.314,127.409,310.666,525.239,79.738,310.545,525.239,79.618,"30140",Jung-gu,吝备
36.313,127.428,311.683,527.931,80.028,311.39,524.22,79.871,"30140",Jung-gu,吝备
36.313,127.447,309.04,523.139,79.079,308.575,516.608,78.93,"30110",Dong-gu,悼备
36.313,127.466,305.543,517.634,78.098,305.231,514.393,77.899,"30110",Dong-gu,悼备
36.313,127.485,304.393,516.599,77.255,304.266,516.599,77.127,"30110",Dong-gu,悼备
36.299,127.276,302.334,509.602,78.11,302.294,509.602,78.07,"30200",Yuseong-gu,蜡己备
36.299,127.295,300.499,506.494,78.062,300.443,506.494,78.006,"30200",Yuseong-gu,蜡己备
36.299,127.314,301.544,509.916,78.215,301.456,508.533,78.165,"30200",Yuseong-gu,蜡己备
36.299,127.333,303.014,512.083,78.444,302.968,511.755,78.404,"30170",Seo-gu,辑备
36.299,127.352,307.6,519.522,79.804,307.566,519.359,79.774,"30170",Seo-gu,辑备
36.298,127.371,305.814,518.083,79.399,305.78,518.083,79.364,"30170",Seo-gu,辑备
36.298,127.39,308.603,523.426,79.944,308.547,523.426,79.889,"30140",Jung-gu,吝备
36.298,127.409,310.56,525.533,80.343,310.496,525.533,80.279,"30140",Jung-gu,吝备
36.298,127.427,309.077,523.605,79.708,309.047,523.605,79.678,"30140",Jung-gu,吝备
36.298,127.446,304.822,514.733,77.997,304.241,508.177,77.792,"30140",Jung-gu,吝备
36.298,127.465,300.736,507.771,76.99,300.564,507.771,76.818,"30110",Dong-gu,悼备
36.298,127.484,303.467,514.176,77.637,303.415,514.176,77.584,"30110",Dong-gu,悼备
36.284,127.257,302.634,507.525,78.24,302.579,507.525,78.185,"30200",Yuseong-gu,蜡己备
36.284,127.276,298.176,501.617,77.46,298.145,501.617,77.429,"30200",Yuseong-gu,蜡己备
36.284,127.295,299.336,502.808,77.977,299.316,502.808,77.957,"30200",Yuseong-gu,蜡己备
36.284,127.313,302.299,511.065,78.67,302.271,511.065,78.642,"30200",Yuseong-gu,蜡己备
36.283,127.332,307.055,518.831,79.662,307.029,518.831,79.636,"30170",Seo-gu,辑备
36.283,127.351,304.318,515.055,79.195,304.278,515.055,79.155,"30170",Seo-gu,辑备
36.283,127.37,307.667,521.438,79.534,307.625,521.438,79.493,"30140",Jung-gu,吝备
36.283,127.389,304.782,516.7,78.87,304.742,516.399,78.836,"30140",Jung-gu,吝备
36.283,127.408,306.74,517.67,79.433,306.682,517.67,79.374,"30140",Jung-gu,吝备
36.283,127.427,306.285,516.364,79.027,306.25,516.364,78.992,"30140",Jung-gu,吝备
36.283,127.446,301.668,510.632,77.19,301.377,507.123,77.026,"30110",Dong-gu,悼备
36.282,127.465,301.62,509.909,77.253,301.172,505.523,76.981,"30110",Dong-gu,悼备
36.282,127.484,297.001,502.146,75.91,296.833,502.146,75.742,"30110",Dong-gu,悼备
36.268,127.294,299.186,502.389,78.067,299.16,502.389,78.04,"30200",Yuseong-gu,蜡己备
36.268,127.313,298.325,502.572,77.743,298.301,502.572,77.719,"30170",Seo-gu,辑备
36.268,127.332,304.817,513.256,79.518,304.78,513.256,79.481,"30170",Seo-gu,辑备
36.268,127.351,299.408,506.749,78.134,299.376,506.749,78.102,"30170",Seo-gu,辑备
36.268,127.389,303.717,512.624,78.634,303.604,511.177,78.562,"30140",Jung-gu,吝备
36.267,127.408,302.697,509.924,78.197,302.598,509.578,78.105,"30140",Jung-gu,吝备
36.267,127.427,300.54,506.328,77.688,300.519,506.328,77.667,"30140",Jung-gu,吝备
36.267,127.446,299.426,504.725,76.882,299.373,504.725,76.83,"30110",Dong-gu,悼备
36.267,127.465,298.318,505.08,76.679,298.156,502.742,76.593,"30110",Dong-gu,悼备
36.267,127.484,296.363,503.954,75.971,296.294,503.954,75.902,"30110",Dong-gu,悼备
36.253,127.294,297.521,499.514,77.467,297.5,499.514,77.446,"30170",Seo-gu,辑备
36.253,127.313,299.613,504.754,78.252,299.483,502.612,78.189,"30170",Seo-gu,辑备
36.253,127.332,302.678,511.541,79.17,302.64,511.541,79.132,"30170",Seo-gu,辑备
36.253,127.351,301.847,510.053,78.686,301.811,510.053,78.65,"30170",Seo-gu,辑备
36.252,127.389,302.549,512.437,78.279,302.5,512.437,78.229,"30140",Jung-gu,吝备
36.252,127.408,301.022,506.794,78.149,300.637,500.999,78.032,"30140",Jung-gu,吝备
36.252,127.427,295.845,498.295,76.842,295.814,498.295,76.81,"30140",Jung-gu,吝备
36.252,127.446,298.772,504.954,77.487,298.748,504.954,77.463,"30110",Dong-gu,悼备
36.252,127.465,302.044,509.706,78.153,301.859,506.54,78.08,"30110",Dong-gu,悼备
36.251,127.484,299.085,506.083,77.189,299.037,506.083,77.141,"30110",Dong-gu,悼备
36.238,127.294,305.875,512.392,79.848,305.855,512.392,79.827,"30170",Seo-gu,辑备
36.237,127.313,307.59,516.849,80.378,307.536,516.849,80.324,"30170",Seo-gu,辑备
36.237,127.332,306.731,515.616,80.031,306.697,515.616,79.997,"30170",Seo-gu,辑备
36.237,127.351,306.556,515.761,79.5,306.52,515.597,79.467,"30170",Seo-gu,辑备
36.237,127.389,301.025,508.545,78.666,301.006,508.545,78.646,"30140",Jung-gu,吝备
36.237,127.408,302.459,509.835,78.947,302.416,509.835,78.905,"30140",Jung-gu,吝备
36.237,127.427,301.727,508.525,78.466,301.712,508.525,78.451,"30140",Jung-gu,吝备
36.236,127.446,297.369,502.16,77.066,297.356,502.16,77.053,"30110",Dong-gu,悼备
36.236,127.465,302.868,510.859,78.797,302.822,510.859,78.75,"30110",Dong-gu,悼备
36.236,127.483,302.148,509.96,78.233,302.124,509.96,78.209,"30110",Dong-gu,悼备
36.222,127.332,305.391,513.35,79.924,305.363,513.35,79.897,"30170",Seo-gu,辑备
36.222,127.351,303.954,511.35,79.237,303.94,511.35,79.222,"30170",Seo-gu,辑备
36.221,127.408,298.685,502.138,77.817,298.678,502.138,77.81,"30140",Jung-gu,吝备
36.221,127.426,299.202,502.811,77.825,299.195,502.811,77.818,"30110",Dong-gu,悼备
36.221,127.445,301.054,506.057,77.845,300.995,505.702,77.794,"30110",Dong-gu,悼备
36.221,127.464,303.136,510.653,78.464,303.126,510.653,78.454,"30110",Dong-gu,悼备
36.207,127.332,304.971,512.394,79.908,304.956,512.394,79.893,"30170",Seo-gu,辑备
36.206,127.426,300.76,505.103,78.231,300.752,505.103,78.224,"30110",Dong-gu,悼备
36.206,127.445,299.633,503.553,77.674,299.624,503.553,77.664,"30110",Dong-gu,悼备
