困档,版档,穿利 傈玫老荤樊,穿利 流崔老荤樊,穿利 魂鄂老荤樊,穿利 傈玫老荤樊(瘤屈),穿利 流崔老荤樊(瘤屈),穿利 魂鄂老荤樊(瘤屈),SIG_CD,SIG_ENG_NM,SIG_KOR_NM
36.374,127.485,223.585,408.195,63.031,223.455,408.195,62.901,"30110",Dong-gu,悼备
36.374,127.504,221.834,409.352,61.521,221.745,409.311,61.433,"30110",Dong-gu,悼备
36.374,127.523,225,414.135,61.698,224.943,414.135,61.641,"30110",Dong-gu,悼备
36.361,127.276,218.902,399.508,61.977,218.868,399.508,61.944,"30200",Yuseong-gu,蜡己备
36.36,127.295,220.149,402.311,62.313,220.03,402.311,62.194,"30200",Yuseong-gu,蜡己备
36.36,127.314,220.331,402.422,62.521,220.268,402.422,62.458,"30200",Yuseong-gu,蜡己备
36.36,127.333,210.44,385.174,60.199,210.398,385.174,60.156,"30200",Yuseong-gu,蜡己备
36.36,127.352,213.734,390.269,61.024,213.701,390.269,60.991,"30200",Yuseong-gu,蜡己备
36.36,127.371,219.316,401.97,61.81,219.286,401.97,61.781,"30170",Seo-gu,辑备
36.36,127.39,224.065,411.332,63.14,224.034,411.332,63.108,"30170",Seo-gu,辑备
36.36,127.409,225.838,412.716,63.623,225.798,412.716,63.583,"30230",Daedeok-gu,措傣备
36.359,127.428,219.576,402.073,61.838,219.508,402.073,61.77,"30230",Daedeok-gu,措傣备
36.359,127.447,222.438,405.375,63.06,222.349,405.375,62.972,"30230",Daedeok-gu,措傣备
36.359,127.466,221.536,404.494,62.482,221.52,404.494,62.465,"30110",Dong-gu,悼备
36.359,127.485,219.803,402.398,62.09,219.69,402.398,61.977,"30110",Dong-gu,悼备
36.359,127.504,214.105,395.095,59.383,214.057,395.095,59.334,"30110",Dong-gu,悼备
36.345,127.295,219.518,401.322,62.513,219.397,401.322,62.392,"30200",Yuseong-gu,蜡己备
36.345,127.314,221.73,403.488,63.186,221.659,403.488,63.115,"30200",Yuseong-gu,蜡己备
36.345,127.333,214.864,393.556,61.417,214.824,393.556,61.377,"30200",Yuseong-gu,蜡己备
36.345,127.352,218.637,398.961,61.964,218.604,398.961,61.931,"30170",Seo-gu,辑备
36.345,127.371,219.842,403.224,62.102,219.824,403.224,62.084,"30170",Seo-gu,辑备
36.344,127.39,226.332,414.189,63.853,226.299,414.189,63.82,"30170",Seo-gu,辑备
36.344,127.409,226.347,413.773,63.756,226.309,413.773,63.718,"30140",Jung-gu,吝备
36.344,127.428,222.767,406.736,62.852,222.718,406.736,62.803,"30110",Dong-gu,悼备
36.344,127.447,221.359,403.899,62.571,221.289,403.899,62.501,"30110",Dong-gu,悼备
36.344,127.466,221.358,403.896,62.528,221.335,403.896,62.505,"30110",Dong-gu,悼备
36.344,127.485,215.312,394.15,60.628,215.256,394.15,60.571,"30110",Dong-gu,悼备
36.343,127.504,216.12,400.668,59.646,216.084,400.668,59.609,"30110",Dong-gu,悼备
36.33,127.276,222.427,407.003,63.389,222.399,407.003,63.361,"30200",Yuseong-gu,蜡己备
36.33,127.295,216.207,394.266,61.26,216.104,394.266,61.158,"30200",Yuseong-gu,蜡己备
36.33,127.314,215.267,393.942,61.412,215.178,393.942,61.322,"30200",Yuseong-gu,蜡己备
36.329,127.333,210.629,385.387,59.881,210.594,385.387,59.846,"30200",Yuseong-gu,蜡己备
36.329,127.352,214.143,391.617,60.926,214.114,391.617,60.897,"30170",Seo-gu,辑备
36.329,127.371,221.451,404.884,62.634,221.432,404.884,62.615,"30170",Seo-gu,辑备
36.329,127.39,223.93,408.753,63.192,223.887,408.753,63.149,"30170",Seo-gu,辑备
36.329,127.409,221.652,404.537,62.725,221.611,404.537,62.684,"30140",Jung-gu,吝备
36.329,127.428,218.545,399.331,61.696,218.489,399.331,61.641,"30140",Jung-gu,吝备
36.329,127.447,218.321,398.234,61.498,218.257,398.234,61.434,"30110",Dong-gu,悼备
36.328,127.466,218.64,398.863,61.486,218.572,398.863,61.418,"30110",Dong-gu,悼备
36.328,127.485,214.189,391.672,60.201,214.141,391.634,60.154,"30110",Dong-gu,悼备
36.314,127.276,216.41,395.452,61.521,216.362,395.452,61.473,"30200",Yuseong-gu,蜡己备
36.314,127.295,213.695,390.887,60.906,213.615,390.887,60.827,"30200",Yuseong-gu,蜡己备
36.314,127.314,213.697,390.815,60.557,213.622,390.815,60.482,"30200",Yuseong-gu,蜡己备
36.314,127.333,215.399,394.06,61.145,215.373,394.06,61.119,"30200",Yuseong-gu,蜡己备
36.314,127.352,217.214,397.618,61.331,217.19,397.618,61.307,"30170",Seo-gu,辑备
36.314,127.371,216.653,394.023,61.237,216.633,394.023,61.218,"30170",Seo-gu,辑备
36.314,127.39,222.073,404.362,62.891,222.019,404.362,62.837,"30140",Jung-gu,吝备
36.314,127.409,221.204,402.533,62.732,221.109,402.533,62.637,"30140",Jung-gu,吝备
36.313,127.428,221.667,403.806,62.564,221.545,403.806,62.441,"30140",Jung-gu,吝备
36.313,127.447,221.236,401.936,62.47,221.118,401.936,62.352,"30110",Dong-gu,悼备
36.313,127.466,219.824,401.604,62.067,219.665,401.567,61.909,"30110",Dong-gu,悼备
36.313,127.485,219.082,399.151,61.654,218.98,399.151,61.552,"30110",Dong-gu,悼备
36.299,127.276,218.944,400.678,62.326,218.912,400.678,62.294,"30200",Yuseong-gu,蜡己备
36.299,127.295,219.232,399.587,62.116,219.188,399.587,62.072,"30200",Yuseong-gu,蜡己备
36.299,127.314,215.654,394.211,60.97,215.615,394.211,60.931,"30200",Yuseong-gu,蜡己备
36.299,127.333,218.87,399.626,61.93,218.838,399.626,61.899,"30170",Seo-gu,辑备
36.299,127.352,216.492,396.845,61.279,216.469,396.845,61.256,"30170",Seo-gu,辑备
36.298,127.371,214.287,390.127,60.518,214.26,390.127,60.492,"30170",Seo-gu,辑备
36.298,127.39,218.836,399.101,61.8,218.794,399.101,61.757,"30140",Jung-gu,吝备
36.298,127.409,222.018,404.079,62.86,221.968,404.079,62.81,"30140",Jung-gu,吝备
36.298,127.427,223.498,405.453,63.074,223.474,405.453,63.05,"30140",Jung-gu,吝备
36.298,127.446,225.249,409.504,63.735,225.082,409.504,63.568,"30140",Jung-gu,吝备
36.298,127.465,219.205,400.492,62.105,219.066,400.492,61.967,"30110",Dong-gu,悼备
36.298,127.484,218.689,400.706,61.708,218.647,400.706,61.666,"30110",Dong-gu,悼备
36.284,127.257,213.679,390.767,60.377,213.636,390.767,60.334,"30200",Yuseong-gu,蜡己备
36.284,127.276,217.226,397.417,61.644,217.201,397.417,61.619,"30200",Yuseong-gu,蜡己备
36.284,127.295,219.164,400.627,62.147,219.148,400.627,62.131,"30200",Yuseong-gu,蜡己备
36.284,127.313,216.821,396.354,61.274,216.8,396.354,61.252,"30200",Yuseong-gu,蜡己备
36.283,127.332,221.312,403.402,62.523,221.292,403.402,62.503,"30170",Seo-gu,辑备
36.283,127.351,214.181,392.267,60.305,214.15,392.267,60.274,"30170",Seo-gu,辑备
36.283,127.37,216.591,394.341,61.046,216.56,394.341,61.014,"30140",Jung-gu,吝备
36.283,127.389,221.519,402.339,62.566,221.492,402.339,62.54,"30140",Jung-gu,吝备
36.283,127.408,225.663,410.085,63.67,225.616,410.085,63.623,"30140",Jung-gu,吝备
36.283,127.427,222.279,404.372,62.846,222.251,404.372,62.818,"30140",Jung-gu,吝备
36.283,127.446,225.152,408.572,63.78,225.015,408.535,63.644,"30110",Dong-gu,悼备
36.282,127.465,218.252,397.497,61.821,218.034,397.459,61.603,"30110",Dong-gu,悼备
36.282,127.484,215.164,393.699,60.704,215.029,393.699,60.57,"30110",Dong-gu,悼备
36.268,127.294,218.239,399.132,62.08,218.218,399.132,62.059,"30200",Yuseong-gu,蜡己备
36.268,127.313,217.803,395.615,61.721,217.784,395.615,61.703,"30170",Seo-gu,辑备
36.268,127.332,219.079,398.097,62.009,219.05,398.097,61.98,"30170",Seo-gu,辑备
36.268,127.351,214.625,391.485,60.681,214.6,391.485,60.656,"30170",Seo-gu,辑备
36.268,127.389,224.332,406.841,63.35,224.274,406.841,63.293,"30140",Jung-gu,吝备
36.267,127.408,222.594,404.636,62.867,222.521,404.636,62.794,"30140",Jung-gu,吝备
36.267,127.427,222.629,404.542,63.163,222.612,404.542,63.145,"30140",Jung-gu,吝备
36.267,127.446,224.529,406.321,63.731,224.486,406.321,63.687,"30110",Dong-gu,悼备
36.267,127.465,223.48,406.149,63.414,223.409,406.111,63.343,"30110",Dong-gu,悼备
36.267,127.484,217.458,396.671,61.59,217.402,396.671,61.534,"30110",Dong-gu,悼备
36.253,127.294,217.598,397.477,61.978,217.581,397.477,61.961,"30170",Seo-gu,辑备
36.253,127.313,218.018,396.144,61.884,217.968,396.144,61.834,"30170",Seo-gu,辑备
36.253,127.332,217.482,396.095,61.518,217.453,396.095,61.489,"30170",Seo-gu,辑备
36.253,127.351,217.93,396.14,61.59,217.902,396.14,61.562,"30170",Seo-gu,辑备
36.252,127.389,224.933,408.349,63.475,224.892,408.349,63.435,"30140",Jung-gu,吝备
36.252,127.408,227.078,412.41,64.258,226.982,412.41,64.162,"30140",Jung-gu,吝备
36.252,127.427,223.056,407.432,62.97,223.03,407.432,62.944,"30140",Jung-gu,吝备
36.252,127.446,223.497,406.654,63.17,223.477,406.654,63.151,"30110",Dong-gu,悼备
36.252,127.465,222.907,405.319,63.284,222.847,405.281,63.225,"30110",Dong-gu,悼备
36.251,127.484,221.678,404.099,62.958,221.639,404.099,62.919,"30110",Dong-gu,悼备
36.238,127.294,220.315,400.016,62.791,220.299,400.016,62.775,"30170",Seo-gu,辑备
36.237,127.313,220.737,401.36,62.616,220.695,401.36,62.574,"30170",Seo-gu,辑备
36.237,127.332,220.855,401.469,62.514,220.828,401.469,62.488,"30170",Seo-gu,辑备
36.237,127.351,222.547,404.35,62.903,222.52,404.35,62.877,"30170",Seo-gu,辑备
36.237,127.389,221.742,403.187,62.797,221.727,403.187,62.782,"30140",Jung-gu,吝备
36.237,127.408,224.259,407.971,63.365,224.225,407.971,63.33,"30140",Jung-gu,吝备
36.237,127.427,225.033,409.147,63.339,225.021,409.147,63.327,"30140",Jung-gu,吝备
36.236,127.446,225.243,409.816,63.687,225.232,409.816,63.677,"30110",Dong-gu,悼备
36.236,127.465,220.849,402.656,62.448,220.812,402.656,62.411,"30110",Dong-gu,悼备
36.236,127.483,222.038,404.903,62.88,222.019,404.903,62.861,"30110",Dong-gu,悼备
36.222,127.332,223.056,405.298,63.309,223.035,405.298,63.288,"30170",Seo-gu,辑备
36.222,127.351,224.953,408.166,63.694,224.941,408.166,63.682,"30170",Seo-gu,辑备
36.221,127.408,219.366,399.717,62.151,219.361,399.717,62.145,"30140",Jung-gu,吝备
36.221,127.426,220.686,401.097,62.377,220.68,401.097,62.371,"30110",Dong-gu,悼备
36.221,127.445,224.411,407.026,63.14,224.369,406.988,63.099,"30110",Dong-gu,悼备
36.221,127.464,225.065,408.762,63.439,225.058,408.762,63.431,"30110",Dong-gu,悼备
36.207,127.332,225.043,409.064,63.806,225.031,409.064,63.794,"30170",Seo-gu,辑备
36.206,127.426,224.391,407.045,63.422,224.385,407.045,63.416,"30110",Dong-gu,悼备
36.206,127.445,222.122,404.116,62.746,222.114,404.116,62.738,"30110",Dong-gu,悼备
