困档,版档,穿利 傈玫老荤樊,穿利 流崔老荤樊,穿利 魂鄂老荤樊,穿利 傈玫老荤樊(瘤屈),穿利 流崔老荤樊(瘤屈),穿利 魂鄂老荤樊(瘤屈),SIG_CD,SIG_ENG_NM,SIG_KOR_NM
36.391,127.296,240.665,343.267,69.852,240.137,336.543,69.764,"30200",Yuseong-gu,蜡己备
36.391,127.315,240.575,344.577,70.101,240.415,342.705,70.028,"30200",Yuseong-gu,蜡己备
36.391,127.334,241.437,347.432,69.942,241.375,346.788,69.902,"30200",Yuseong-gu,蜡己备
36.391,127.353,242.568,349.402,70.031,242.51,349.013,69.984,"30200",Yuseong-gu,蜡己备
36.391,127.372,242.609,349.133,69.794,242.586,348.989,69.775,"30200",Yuseong-gu,蜡己备
36.39,127.391,243.788,351.923,70.442,243.75,351.782,70.408,"30200",Yuseong-gu,蜡己备
36.39,127.41,244.143,352.996,70.445,244.077,352.903,70.381,"30200",Yuseong-gu,蜡己备
36.39,127.429,243.501,350.967,70.375,243.411,350.967,70.285,"30230",Daedeok-gu,措傣备
36.39,127.448,242.805,350.008,70.233,242.794,350.008,70.222,"30230",Daedeok-gu,措傣备
36.39,127.467,243.051,350.056,70.283,242.987,349.418,70.24,"30110",Dong-gu,悼备
36.39,127.486,240.484,346.848,69.299,240.428,346.696,69.246,"30110",Dong-gu,悼备
36.389,127.505,242.581,354.796,67.888,242.494,354.379,67.814,"30110",Dong-gu,悼备
36.389,127.524,239.226,349.696,66.674,239.186,349.696,66.634,"30110",Dong-gu,悼备
36.376,127.296,236.166,339.345,68.316,235.587,332.471,68.187,"30200",Yuseong-gu,蜡己备
36.376,127.314,233.324,336.296,67.538,233.218,335.207,67.476,"30200",Yuseong-gu,蜡己备
36.376,127.334,239.246,343.672,69.345,239.178,343.026,69.298,"30200",Yuseong-gu,蜡己备
36.375,127.353,244.186,350.276,70.582,244.147,350.132,70.547,"30200",Yuseong-gu,蜡己备
36.375,127.371,241.291,348.399,69.548,241.245,348.141,69.508,"30200",Yuseong-gu,蜡己备
36.375,127.391,240.699,347.123,69.647,240.655,347.03,69.605,"30200",Yuseong-gu,蜡己备
36.375,127.41,243.617,351.188,70.265,243.561,351.165,70.209,"30230",Daedeok-gu,措傣备
36.375,127.428,239.16,343.569,68.63,239.028,343.569,68.498,"30230",Daedeok-gu,措傣备
36.375,127.448,242.631,348.691,69.832,242.589,348.691,69.79,"30230",Daedeok-gu,措傣备
36.374,127.466,244.665,352.363,70.693,244.583,351.938,70.624,"30110",Dong-gu,悼备
36.374,127.485,242.696,349.157,69.83,242.506,348.007,69.687,"30110",Dong-gu,悼备
36.374,127.504,240.585,352.951,67.09,240.481,352.665,66.994,"30110",Dong-gu,悼备
36.374,127.523,239.422,351.367,66.534,239.361,351.367,66.473,"30110",Dong-gu,悼备
36.361,127.276,237.608,340.713,69.288,237.55,340.073,69.25,"30200",Yuseong-gu,蜡己备
36.36,127.295,235.037,337.092,68.183,234.773,334.483,68.053,"30200",Yuseong-gu,蜡己备
36.36,127.314,233.845,337.216,67.691,233.564,333.419,67.624,"30200",Yuseong-gu,蜡己备
36.36,127.333,239.562,343.751,69.454,239.47,342.652,69.405,"30200",Yuseong-gu,蜡己备
36.36,127.352,238.338,342.01,68.863,238.281,341.403,68.826,"30200",Yuseong-gu,蜡己备
36.36,127.371,243.584,349.706,70.55,243.543,349.444,70.517,"30170",Seo-gu,辑备
36.36,127.39,241.623,348.171,69.741,241.587,348.079,69.707,"30170",Seo-gu,辑备
36.36,127.409,242.695,349.129,70.186,242.65,349.106,70.142,"30230",Daedeok-gu,措傣备
36.359,127.428,243.802,349.682,70.201,243.724,349.682,70.124,"30230",Daedeok-gu,措傣备
36.359,127.447,243.642,350.631,70.335,243.543,350.631,70.237,"30230",Daedeok-gu,措傣备
36.359,127.466,243.484,350.663,70.447,243.466,350.663,70.429,"30110",Dong-gu,悼备
36.359,127.485,241.379,347.887,69.531,240.998,343.464,69.404,"30110",Dong-gu,悼备
36.359,127.504,241.126,353.792,66.901,241.071,353.792,66.847,"30110",Dong-gu,悼备
36.345,127.295,233.547,334.698,67.658,232.982,328.009,67.529,"30200",Yuseong-gu,蜡己备
36.345,127.314,232.206,335.509,67.156,231.917,331.706,67.081,"30200",Yuseong-gu,蜡己备
36.345,127.333,234.964,338.431,68.057,234.877,337.327,68.013,"30200",Yuseong-gu,蜡己备
36.345,127.352,235.949,339.845,68.016,235.892,339.234,67.979,"30170",Seo-gu,辑备
36.345,127.371,238.197,341.791,68.825,238.176,341.791,68.804,"30170",Seo-gu,辑备
36.344,127.39,240.965,346.831,69.742,240.928,346.831,69.706,"30170",Seo-gu,辑备
36.344,127.409,241.921,347.14,69.788,241.879,347.14,69.746,"30140",Jung-gu,吝备
36.344,127.428,245.657,352.329,71.111,245.602,352.329,71.056,"30110",Dong-gu,悼备
36.344,127.447,241.289,347.583,69.763,241.212,347.583,69.685,"30110",Dong-gu,悼备
36.344,127.466,245.379,351.984,71.071,245.354,351.984,71.046,"30110",Dong-gu,悼备
36.344,127.485,239.171,343.76,68.943,239.104,343.654,68.879,"30110",Dong-gu,悼备
36.343,127.504,240.531,353.119,66.422,240.49,353.119,66.382,"30110",Dong-gu,悼备
36.33,127.276,233.027,333.841,67.957,232.997,333.841,67.927,"30200",Yuseong-gu,蜡己备
36.33,127.295,233.277,334.614,67.883,233.075,332.72,67.77,"30200",Yuseong-gu,蜡己备
36.33,127.314,235.275,338.5,68.367,234.742,331.823,68.268,"30200",Yuseong-gu,蜡己备
36.329,127.333,233.79,336.111,67.638,233.744,335.851,67.599,"30200",Yuseong-gu,蜡己备
36.329,127.352,238.691,342.937,69.011,238.657,342.845,68.979,"30170",Seo-gu,辑备
36.329,127.371,240.495,345.591,69.539,240.474,345.591,69.518,"30170",Seo-gu,辑备
36.329,127.39,240.543,345.208,69.698,240.495,345.185,69.65,"30170",Seo-gu,辑备
36.329,127.409,239.039,343.81,69.221,238.994,343.81,69.175,"30140",Jung-gu,吝备
36.329,127.428,244.522,350.142,70.69,244.459,350.142,70.626,"30140",Jung-gu,吝备
36.329,127.447,242.427,348.627,70.221,242.354,348.627,70.148,"30110",Dong-gu,悼备
36.328,127.466,242.563,348.466,70.263,242.486,348.466,70.185,"30110",Dong-gu,悼备
36.328,127.485,239.548,344.516,69.306,239.494,344.516,69.253,"30110",Dong-gu,悼备
36.314,127.276,235.628,336.73,69.115,235.574,336.73,69.061,"30200",Yuseong-gu,蜡己备
36.314,127.295,233.65,334.943,68.309,233.55,334.558,68.22,"30200",Yuseong-gu,蜡己备
36.314,127.314,234.622,337.169,68.097,234.402,334.542,68.013,"30200",Yuseong-gu,蜡己备
36.314,127.333,239.701,344.301,69.571,239.671,344.301,69.541,"30200",Yuseong-gu,蜡己备
36.314,127.352,238.62,342.468,69.375,238.593,342.468,69.348,"30170",Seo-gu,辑备
36.314,127.371,241.766,346.681,70.198,241.743,346.681,70.176,"30170",Seo-gu,辑备
36.314,127.39,241.634,347.402,70.177,241.573,347.402,70.117,"30140",Jung-gu,吝备
36.314,127.409,240.832,346.243,69.653,240.727,346.243,69.547,"30140",Jung-gu,吝备
36.313,127.428,242.717,347.631,69.938,242.58,347.631,69.801,"30140",Jung-gu,吝备
36.313,127.447,240.892,345.041,69.334,240.757,344.876,69.203,"30110",Dong-gu,悼备
36.313,127.466,244.034,349.151,70.315,243.826,348.363,70.136,"30110",Dong-gu,悼备
36.313,127.485,243.803,348.908,70.041,243.687,348.908,69.925,"30110",Dong-gu,悼备
36.299,127.276,236.048,337.329,68.775,236.013,337.329,68.74,"30200",Yuseong-gu,蜡己备
36.299,127.295,239.595,342.333,70.102,239.542,342.192,70.052,"30200",Yuseong-gu,蜡己备
36.299,127.314,240.675,344.511,69.983,240.629,344.421,69.938,"30200",Yuseong-gu,蜡己备
36.299,127.333,239.518,342.891,69.322,239.48,342.8,69.287,"30170",Seo-gu,辑备
36.299,127.352,240.247,343.664,69.703,240.221,343.664,69.677,"30170",Seo-gu,辑备
36.298,127.371,239.29,342.69,69.612,239.26,342.69,69.582,"30170",Seo-gu,辑备
36.298,127.39,239.996,343.841,69.52,239.948,343.841,69.472,"30140",Jung-gu,吝备
36.298,127.409,238.417,341.568,68.884,238.362,341.568,68.829,"30140",Jung-gu,吝备
36.298,127.427,242.719,348.025,70.127,242.692,348.025,70.101,"30140",Jung-gu,吝备
36.298,127.446,240.331,343.995,69.207,239.634,336.344,69.025,"30140",Jung-gu,吝备
36.298,127.465,241.169,344.494,69.773,241.013,344.494,69.617,"30110",Dong-gu,悼备
36.298,127.484,242.06,346.356,69.919,242.013,346.356,69.872,"30110",Dong-gu,悼备
36.284,127.257,240.292,344.333,70.304,240.242,344.333,70.254,"30200",Yuseong-gu,蜡己备
36.284,127.276,240.521,344.67,70.309,240.493,344.67,70.281,"30200",Yuseong-gu,蜡己备
36.284,127.295,241.987,346.192,70.74,241.969,346.192,70.722,"30200",Yuseong-gu,蜡己备
36.284,127.313,241.177,344.254,70.183,241.152,344.254,70.158,"30200",Yuseong-gu,蜡己备
36.283,127.332,240.94,344.369,69.891,240.918,344.369,69.869,"30170",Seo-gu,辑备
36.283,127.351,242.068,345.827,70.324,242.033,345.827,70.288,"30170",Seo-gu,辑备
36.283,127.37,240.003,342.562,69.634,239.967,342.562,69.598,"30140",Jung-gu,吝备
36.283,127.389,239.854,342.63,69.812,239.824,342.63,69.782,"30140",Jung-gu,吝备
36.283,127.408,243.032,347.501,70.4,242.98,347.501,70.348,"30140",Jung-gu,吝备
36.283,127.427,243.881,348.949,70.447,243.85,348.949,70.416,"30140",Jung-gu,吝备
36.283,127.446,238.172,340.458,68.528,238.004,339.801,68.382,"30110",Dong-gu,悼备
36.282,127.465,238.749,341.938,68.678,238.5,341.7,68.436,"30110",Dong-gu,悼备
36.282,127.484,239.749,343.496,69.044,239.597,343.496,68.891,"30110",Dong-gu,悼备
36.268,127.294,241.89,346.407,70.827,241.866,346.407,70.803,"30200",Yuseong-gu,蜡己备
36.268,127.313,241.629,345.438,70.92,241.608,345.438,70.898,"30170",Seo-gu,辑备
36.268,127.332,239.568,342.331,69.615,239.534,342.239,69.582,"30170",Seo-gu,辑备
36.268,127.351,240.39,343.828,69.73,240.361,343.828,69.701,"30170",Seo-gu,辑备
36.268,127.389,240.783,344.613,69.909,240.708,344.212,69.845,"30140",Jung-gu,吝备
36.267,127.408,242.764,345.705,70.816,242.681,345.705,70.733,"30140",Jung-gu,吝备
36.267,127.427,245.684,350.497,71.128,245.665,350.497,71.109,"30140",Jung-gu,吝备
36.267,127.446,242.267,345.699,70.112,242.22,345.699,70.064,"30110",Dong-gu,悼备
36.267,127.465,239.59,343.704,69.307,239.509,343.539,69.23,"30110",Dong-gu,悼备
36.267,127.484,238.056,341.249,68.917,237.994,341.249,68.854,"30110",Dong-gu,悼备
36.253,127.294,242.437,346.93,70.968,242.418,346.93,70.949,"30170",Seo-gu,辑备
36.253,127.313,241.447,345.263,70.92,241.383,345.005,70.863,"30170",Seo-gu,辑备
36.253,127.332,241.54,345.45,70.655,241.507,345.45,70.622,"30170",Seo-gu,辑备
36.253,127.351,239.348,342.897,70.038,239.316,342.897,70.006,"30170",Seo-gu,辑备
36.252,127.389,241.295,345.791,70.048,241.25,345.791,70.004,"30140",Jung-gu,吝备
36.252,127.408,242.098,345.856,70.476,241.992,345.839,70.371,"30140",Jung-gu,吝备
36.252,127.427,243.642,348.199,70.642,243.613,348.199,70.612,"30140",Jung-gu,吝备
36.252,127.446,242.305,346.654,70.291,242.283,346.654,70.269,"30110",Dong-gu,悼备
36.252,127.465,240.882,344.242,69.736,240.81,343.999,69.671,"30110",Dong-gu,悼备
36.251,127.484,242.033,345.803,70.041,241.99,345.803,69.997,"30110",Dong-gu,悼备
36.238,127.294,242.01,346.613,70.777,241.992,346.613,70.759,"30170",Seo-gu,辑备
36.237,127.313,245.915,351.249,71.789,245.863,351.105,71.741,"30170",Seo-gu,辑备
36.237,127.332,244.794,349.981,71.425,244.764,349.981,71.395,"30170",Seo-gu,辑备
36.237,127.351,240.835,345.656,70.071,240.806,345.656,70.042,"30170",Seo-gu,辑备
36.237,127.389,242.341,348.233,70.534,242.323,348.233,70.517,"30140",Jung-gu,吝备
36.237,127.408,240.731,344.426,69.614,240.691,344.312,69.577,"30140",Jung-gu,吝备
36.237,127.427,245.17,350.216,70.88,245.157,350.216,70.866,"30140",Jung-gu,吝备
36.236,127.446,241.06,344.646,69.825,241.048,344.646,69.814,"30110",Dong-gu,悼备
36.236,127.465,240.021,343.398,69.492,239.98,343.359,69.451,"30110",Dong-gu,悼备
36.236,127.483,238.963,341.461,68.995,238.941,341.461,68.973,"30110",Dong-gu,悼备
36.222,127.332,245.688,351.793,71.319,245.663,351.793,71.294,"30170",Seo-gu,辑备
36.222,127.351,244.565,349.828,70.937,244.552,349.828,70.924,"30170",Seo-gu,辑备
36.221,127.408,241.026,344.845,69.99,241.019,344.845,69.983,"30140",Jung-gu,吝备
36.221,127.426,242.561,348.246,70.635,242.555,348.246,70.629,"30110",Dong-gu,悼备
36.221,127.445,240.27,344.291,69.641,240.224,344.28,69.596,"30110",Dong-gu,悼备
36.221,127.464,240.075,344.652,69.704,240.067,344.652,69.695,"30110",Dong-gu,悼备
36.207,127.332,243.05,347.645,70.759,243.037,347.645,70.746,"30170",Seo-gu,辑备
36.206,127.426,241.01,345.973,70.07,241.004,345.973,70.063,"30110",Dong-gu,悼备
36.206,127.445,242.19,348.263,70.273,242.181,348.263,70.264,"30110",Dong-gu,悼备
