困档,版档,穿利 傈玫老荤樊,穿利 流崔老荤樊,穿利 魂鄂老荤樊,穿利 傈玫老荤樊(瘤屈),穿利 流崔老荤樊(瘤屈),穿利 魂鄂老荤樊(瘤屈),SIG_CD,SIG_ENG_NM,SIG_KOR_NM
36.422,127.315,229.156,403.871,64.413,229.131,403.871,64.387,"30200",Yuseong-gu,蜡己备
36.422,127.334,232.397,410.541,64.836,232.374,410.428,64.814,"30200",Yuseong-gu,蜡己备
36.422,127.353,235.946,415.673,65.97,235.893,415.353,65.923,"30200",Yuseong-gu,蜡己备
36.421,127.372,235.719,415.081,65.599,235.564,412.129,65.541,"30200",Yuseong-gu,蜡己备
36.421,127.391,231.448,408.647,64.574,231.376,407.661,64.526,"30200",Yuseong-gu,蜡己备
36.421,127.41,233.113,412.149,64.668,233.056,411.404,64.629,"30200",Yuseong-gu,蜡己备
36.421,127.429,232.604,412.273,64.589,232.558,412.273,64.542,"30230",Daedeok-gu,措傣备
36.421,127.448,229.881,408.577,63.612,229.857,408.577,63.587,"30230",Daedeok-gu,措傣备
36.421,127.467,229.077,405.382,63.454,229.056,405.382,63.433,"30230",Daedeok-gu,措傣备
36.42,127.486,228.112,403.626,63.289,228.092,403.626,63.27,"30110",Dong-gu,悼备
36.42,127.524,241.564,429.386,65.62,241.536,429.153,65.597,"30110",Dong-gu,悼备
36.407,127.296,227.754,401.174,64.601,227.685,400.412,64.551,"30200",Yuseong-gu,蜡己备
36.406,127.315,227.239,400.252,64.058,227.124,397.675,64.026,"30200",Yuseong-gu,蜡己备
36.406,127.334,227.915,403.271,64.258,227.78,400.873,64.198,"30200",Yuseong-gu,蜡己备
36.406,127.353,235.878,414.333,65.914,235.756,412.613,65.84,"30200",Yuseong-gu,蜡己备
36.406,127.372,244.259,428.791,68.046,244.213,428.039,68.018,"30200",Yuseong-gu,蜡己备
36.406,127.391,242.902,424.56,67.716,242.86,424.449,67.676,"30200",Yuseong-gu,蜡己备
36.406,127.41,239.829,420.461,66.581,239.774,420.352,66.528,"30200",Yuseong-gu,蜡己备
36.406,127.429,231.212,409.745,64.528,231.127,409.745,64.442,"30230",Daedeok-gu,措傣备
36.405,127.448,225.136,399.651,62.314,225.109,399.651,62.287,"30230",Daedeok-gu,措傣备
36.405,127.467,228.27,404.537,63.298,228.22,403.798,63.265,"30110",Dong-gu,悼备
36.405,127.486,231.42,408.691,64.392,231.343,406.993,64.362,"30110",Dong-gu,悼备
36.405,127.505,240.896,426.398,65.793,240.754,423.623,65.735,"30110",Dong-gu,悼备
36.405,127.524,245.138,433.791,66.739,245.103,433.791,66.704,"30110",Dong-gu,悼备
36.404,127.543,247.372,437.516,67.008,247.344,437.516,66.98,"30110",Dong-gu,悼备
36.391,127.296,232.775,409.64,65.834,232.588,406.653,65.75,"30200",Yuseong-gu,蜡己备
36.391,127.315,234.648,412.157,66.507,234.479,409.219,66.438,"30200",Yuseong-gu,蜡己备
36.391,127.334,237.683,416.076,67.094,237.567,413.62,67.055,"30200",Yuseong-gu,蜡己备
36.391,127.353,236.241,415.363,65.884,236.179,414.61,65.84,"30200",Yuseong-gu,蜡己备
36.391,127.372,243.96,427.562,67.976,243.939,427.45,67.957,"30200",Yuseong-gu,蜡己备
36.39,127.391,241.731,424.476,67.675,241.696,424.365,67.643,"30200",Yuseong-gu,蜡己备
36.39,127.41,243.234,427.161,68.275,243.154,426.415,68.212,"30200",Yuseong-gu,蜡己备
36.39,127.429,234.109,412.673,65.493,234.025,412.673,65.409,"30230",Daedeok-gu,措傣备
36.39,127.448,223.594,396.083,62.336,223.585,396.083,62.327,"30230",Daedeok-gu,措傣备
36.39,127.467,228.137,404.754,63.356,228.026,402.27,63.317,"30110",Dong-gu,悼备
36.39,127.486,231.807,408.426,64.568,231.737,407.546,64.519,"30110",Dong-gu,悼备
36.389,127.505,233.562,415.754,64.109,233.416,413.206,64.039,"30110",Dong-gu,悼备
36.389,127.524,247.486,436.627,67.615,247.446,436.627,67.575,"30110",Dong-gu,悼备
36.376,127.296,237.351,415.577,66.977,237.121,412.614,66.85,"30200",Yuseong-gu,蜡己备
36.376,127.314,239.763,420.418,67.461,239.618,417.872,67.398,"30200",Yuseong-gu,蜡己备
36.376,127.334,241.061,421.186,68.479,240.966,419.492,68.433,"30200",Yuseong-gu,蜡己备
36.375,127.353,244.755,426.031,69.096,244.672,424.326,69.061,"30200",Yuseong-gu,蜡己备
36.375,127.371,230.855,407.44,65.376,230.793,406.466,65.339,"30200",Yuseong-gu,蜡己备
36.375,127.391,229.918,403.616,64.967,229.873,403.296,64.929,"30200",Yuseong-gu,蜡己备
36.375,127.41,235.171,413.751,66.255,235.119,413.751,66.202,"30230",Daedeok-gu,措傣备
36.375,127.428,229.054,405.958,64.57,228.929,405.958,64.445,"30230",Daedeok-gu,措傣备
36.375,127.448,225.198,398.011,63.379,225.159,398.011,63.341,"30230",Daedeok-gu,措傣备
36.374,127.466,230.472,405.57,64.843,230.336,403.112,64.78,"30110",Dong-gu,悼备
36.374,127.485,236.051,414.841,65.551,235.819,411.818,65.416,"30110",Dong-gu,悼备
36.374,127.504,240.292,424.399,65.263,240.152,422.681,65.169,"30110",Dong-gu,悼备
36.374,127.523,245.372,432.135,66.977,245.311,432.135,66.915,"30110",Dong-gu,悼备
36.361,127.276,242.392,423.035,68.794,242.335,422.263,68.757,"30200",Yuseong-gu,蜡己备
36.36,127.295,233.462,409.281,66.423,233.232,406.316,66.296,"30200",Yuseong-gu,蜡己备
36.36,127.314,240.985,421.687,68.116,240.816,418.761,68.048,"30200",Yuseong-gu,蜡己备
36.36,127.333,238.309,416.488,68.112,238.164,413.613,68.064,"30200",Yuseong-gu,蜡己备
36.36,127.352,234.338,408.528,66.515,234.228,406.141,66.479,"30200",Yuseong-gu,蜡己备
36.36,127.371,232.548,408.388,66.091,232.492,407.418,66.06,"30170",Seo-gu,辑备
36.36,127.39,228.72,401.776,64.612,228.686,401.664,64.58,"30170",Seo-gu,辑备
36.36,127.409,235.464,413.128,66.598,235.422,413.128,66.556,"30230",Daedeok-gu,措傣备
36.359,127.428,234.024,411.706,66.089,233.951,411.706,66.016,"30230",Daedeok-gu,措傣备
36.359,127.447,232.333,408.817,65.019,232.242,408.817,64.928,"30230",Daedeok-gu,措傣备
36.359,127.466,239.635,419.934,67.141,239.617,419.934,67.123,"30110",Dong-gu,悼备
36.359,127.485,245.595,428.201,68.636,245.37,425.158,68.51,"30110",Dong-gu,悼备
36.359,127.504,243.249,430.078,66.301,243.195,430.078,66.247,"30110",Dong-gu,悼备
36.345,127.295,237.106,413.842,67.425,236.872,410.881,67.295,"30200",Yuseong-gu,蜡己备
36.345,127.314,237.037,413.842,67.48,236.86,410.899,67.404,"30200",Yuseong-gu,蜡己备
36.345,127.333,241.517,421.536,68.767,241.375,418.651,68.723,"30200",Yuseong-gu,蜡己备
36.345,127.352,232.494,406.569,65.871,232.434,405.604,65.836,"30170",Seo-gu,辑备
36.345,127.371,232.418,407.276,66.086,232.398,407.276,66.066,"30170",Seo-gu,辑备
36.344,127.39,224.041,393.781,63.573,224.006,393.668,63.54,"30170",Seo-gu,辑备
36.344,127.409,231.023,406.085,65.538,230.984,406.085,65.499,"30140",Jung-gu,吝备
36.344,127.428,233.171,410.47,65.867,233.12,410.47,65.816,"30110",Dong-gu,悼备
36.344,127.447,237.277,417.666,66.636,237.202,417.666,66.562,"30110",Dong-gu,悼备
36.344,127.466,235.283,412.872,66.147,235.26,412.872,66.124,"30110",Dong-gu,悼备
36.344,127.485,240.651,421.655,67.893,240.582,421.341,67.83,"30110",Dong-gu,悼备
36.343,127.504,235.292,418.153,65.04,235.252,418.153,65.001,"30110",Dong-gu,悼备
36.33,127.276,236.763,412.152,67.751,236.733,412.152,67.721,"30200",Yuseong-gu,蜡己备
36.33,127.295,237.877,414.3,67.918,237.662,411.446,67.805,"30200",Yuseong-gu,蜡己备
36.33,127.314,238.502,416.198,67.655,238.3,413.229,67.556,"30200",Yuseong-gu,蜡己备
36.329,127.333,233.674,408.191,66.814,233.61,407.229,66.775,"30200",Yuseong-gu,蜡己备
36.329,127.352,234.482,409.858,66.276,234.451,409.858,66.246,"30170",Seo-gu,辑备
36.329,127.371,233.586,409.368,66.309,233.566,409.368,66.289,"30170",Seo-gu,辑备
36.329,127.39,225.911,396.001,64.217,225.866,395.888,64.173,"30170",Seo-gu,辑备
36.329,127.409,230.489,404.605,65.333,230.447,404.605,65.291,"30140",Jung-gu,吝备
36.329,127.428,236.797,414.765,67.011,236.737,414.765,66.951,"30140",Jung-gu,吝备
36.329,127.447,239.021,419.191,67.865,238.95,419.191,67.793,"30110",Dong-gu,悼备
36.328,127.466,237.647,416.451,67.286,237.572,416.451,67.212,"30110",Dong-gu,悼备
36.328,127.485,238.779,418.702,67.597,238.727,418.702,67.544,"30110",Dong-gu,悼备
36.314,127.276,228.915,399.14,66.036,228.863,399.14,65.985,"30200",Yuseong-gu,蜡己备
36.314,127.295,235.211,411.45,67.568,235.076,409.905,67.48,"30200",Yuseong-gu,蜡己备
36.314,127.314,236.545,414.265,67.62,236.356,411.277,67.537,"30200",Yuseong-gu,蜡己备
36.314,127.333,220.627,386.909,63.476,220.601,386.909,63.449,"30200",Yuseong-gu,蜡己备
36.314,127.352,225.35,393.97,63.974,225.324,393.97,63.949,"30170",Seo-gu,辑备
36.314,127.371,232.136,405.929,66.329,232.115,405.929,66.308,"30170",Seo-gu,辑备
36.314,127.39,231.485,405.598,65.924,231.429,405.598,65.867,"30140",Jung-gu,吝备
36.314,127.409,244.171,425.775,68.942,244.066,425.775,68.838,"30140",Jung-gu,吝备
36.313,127.428,238.457,417.364,67.892,238.322,417.252,67.759,"30140",Jung-gu,吝备
36.313,127.447,238.823,417.127,68.238,238.67,416.172,68.109,"30110",Dong-gu,悼备
36.313,127.466,244.687,425.704,69.295,244.416,422.81,69.119,"30110",Dong-gu,悼备
36.313,127.485,245.524,428.992,69.194,245.41,428.992,69.08,"30110",Dong-gu,悼备
36.299,127.276,225.283,393.178,64.506,225.25,393.178,64.473,"30200",Yuseong-gu,蜡己备
36.299,127.295,229.804,401.426,65.886,229.752,401.221,65.839,"30200",Yuseong-gu,蜡己备
36.299,127.314,229.184,399.712,66.046,229.14,399.594,66.004,"30200",Yuseong-gu,蜡己备
36.299,127.333,232.746,406.283,66.969,232.71,406.167,66.936,"30170",Seo-gu,辑备
36.299,127.352,220.371,386.701,63.033,220.345,386.585,63.009,"30170",Seo-gu,辑备
36.298,127.371,225.401,395.081,64.26,225.373,395.081,64.232,"30170",Seo-gu,辑备
36.298,127.39,236.195,411.76,66.838,236.149,411.76,66.792,"30140",Jung-gu,吝备
36.298,127.409,234.355,410.416,66.37,234.302,410.416,66.316,"30140",Jung-gu,吝备
36.298,127.427,238.36,416.583,67.316,238.334,416.583,67.29,"30140",Jung-gu,吝备
36.298,127.446,239.421,417.083,67.697,239.146,414.16,67.519,"30140",Jung-gu,吝备
36.298,127.465,244.502,424.886,69.473,244.346,424.886,69.317,"30110",Dong-gu,悼备
36.298,127.484,240.887,419.733,68.161,240.841,419.733,68.115,"30110",Dong-gu,悼备
36.284,127.257,227.05,395.115,65.824,227.003,395.115,65.777,"30200",Yuseong-gu,蜡己备
36.284,127.276,227.171,396.426,65.105,227.145,396.426,65.079,"30200",Yuseong-gu,蜡己备
36.284,127.295,220.831,387.244,63.379,220.814,387.244,63.362,"30200",Yuseong-gu,蜡己备
36.284,127.313,232.577,404.2,67.196,232.554,404.2,67.172,"30200",Yuseong-gu,蜡己备
36.283,127.332,229.01,399.42,65.675,228.99,399.42,65.654,"30170",Seo-gu,辑备
36.283,127.351,224.09,393.04,64.401,224.057,393.04,64.369,"30170",Seo-gu,辑备
36.283,127.37,229.817,402.675,65.789,229.783,402.675,65.755,"30140",Jung-gu,吝备
36.283,127.389,231.194,402.957,65.575,231.164,402.843,65.547,"30140",Jung-gu,吝备
36.283,127.408,233.451,409.24,66.092,233.402,409.24,66.043,"30140",Jung-gu,吝备
36.283,127.427,234.694,410.074,66.23,234.665,410.074,66.2,"30140",Jung-gu,吝备
36.283,127.446,245.33,428.232,69.343,245.109,425.821,69.196,"30110",Dong-gu,悼备
36.282,127.465,244.712,425.935,69.031,244.445,424.99,68.788,"30110",Dong-gu,悼备
36.282,127.484,238.357,415.051,67.574,238.208,415.051,67.425,"30110",Dong-gu,悼备
36.268,127.294,222.207,389.555,63.907,222.185,389.555,63.885,"30200",Yuseong-gu,蜡己备
36.268,127.313,223.447,390.476,64.613,223.428,390.476,64.594,"30170",Seo-gu,辑备
36.268,127.332,230.816,403.509,66.093,230.785,403.509,66.062,"30170",Seo-gu,辑备
36.268,127.351,226.13,396.394,64.923,226.104,396.394,64.896,"30170",Seo-gu,辑备
36.268,127.389,229.361,401.94,65.462,229.254,400.283,65.403,"30140",Jung-gu,吝备
36.267,127.408,235.326,409.681,66.639,235.246,409.567,66.561,"30140",Jung-gu,吝备
36.267,127.427,239.148,418.624,67.785,239.129,418.624,67.767,"30140",Jung-gu,吝备
36.267,127.446,244.347,427.315,68.945,244.3,427.315,68.898,"30110",Dong-gu,悼备
36.267,127.465,244.24,427.045,69.024,244.146,426.301,68.947,"30110",Dong-gu,悼备
36.267,127.484,242.318,423.952,68.786,242.255,423.952,68.723,"30110",Dong-gu,悼备
36.253,127.294,232.487,406.125,66.233,232.469,406.124,66.215,"30170",Seo-gu,辑备
36.253,127.313,226.512,395.901,65.055,226.439,395.129,65.002,"30170",Seo-gu,辑备
36.253,127.332,232.532,406.175,66.456,232.501,406.175,66.425,"30170",Seo-gu,辑备
36.253,127.351,234.209,407.447,66.772,234.178,407.447,66.742,"30170",Seo-gu,辑备
36.252,127.389,232.668,406.908,66.239,232.626,406.908,66.197,"30140",Jung-gu,吝备
36.252,127.408,235.187,409.786,67.01,235.084,409.672,66.91,"30140",Jung-gu,吝备
36.252,127.427,240.323,420.033,68.611,240.295,420.033,68.582,"30140",Jung-gu,吝备
36.252,127.446,244.779,427.578,69.12,244.757,427.578,69.099,"30110",Dong-gu,悼备
36.252,127.465,241.551,421.887,68.117,241.464,420.947,68.054,"30110",Dong-gu,悼备
36.251,127.484,245.774,428.762,69.583,245.731,428.762,69.54,"30110",Dong-gu,悼备
36.238,127.294,233.347,405.413,67.256,233.33,405.412,67.239,"30170",Seo-gu,辑备
36.237,127.313,231.707,401.743,66.418,231.645,401.088,66.373,"30170",Seo-gu,辑备
36.237,127.332,238.209,411.816,68.17,238.18,411.816,68.141,"30170",Seo-gu,辑备
36.237,127.351,235.468,408.9,67.357,235.437,408.783,67.329,"30170",Seo-gu,辑备
36.237,127.389,246.506,428.707,70.101,246.489,428.707,70.083,"30140",Jung-gu,吝备
36.237,127.408,245.586,425.348,69.39,245.544,425.145,69.353,"30140",Jung-gu,吝备
36.237,127.427,240.176,418.489,68.04,240.163,418.489,68.027,"30140",Jung-gu,吝备
36.236,127.446,240.081,418.677,67.893,240.07,418.677,67.882,"30110",Dong-gu,悼备
36.236,127.465,238.177,416.93,67.534,238.135,416.819,67.495,"30110",Dong-gu,悼备
36.236,127.483,241.086,419.649,67.967,241.065,419.649,67.946,"30110",Dong-gu,悼备
36.222,127.332,230.914,401.577,65.98,230.891,401.577,65.958,"30170",Seo-gu,辑备
36.222,127.351,235.941,410.333,67.64,235.929,410.333,67.627,"30170",Seo-gu,辑备
36.221,127.408,240.657,418.436,67.898,240.651,418.436,67.892,"30140",Jung-gu,吝备
36.221,127.426,236.146,412.276,66.982,236.14,412.276,66.976,"30110",Dong-gu,悼备
36.221,127.445,233.259,407.086,66.19,233.214,406.973,66.146,"30110",Dong-gu,悼备
36.221,127.464,234.953,409.681,66.512,234.945,409.681,66.504,"30110",Dong-gu,悼备
36.207,127.332,239.897,414.606,68.327,239.884,414.606,68.314,"30170",Seo-gu,辑备
36.206,127.426,238.984,416.676,67.542,238.978,416.676,67.536,"30110",Dong-gu,悼备
36.206,127.445,240.273,420.157,68.082,240.265,420.157,68.074,"30110",Dong-gu,悼备
